bay_id,st_marker_id,lat,lon
3901,C5714,-37.80540365399849,144.95523028419373
3564,7090N,-37.80887228659661,144.9534031171151
4269,C6872,-37.80938858617459,144.9557854341632
875,771W,-37.81231930547644,144.96775142225908
917,C684,-37.81426349973698,144.96876939345793
2659,10166E,-37.80447057318887,144.94946883084802
3414,6263S,-37.80774341058874,144.9661907526817
5025,9461S,-37.83031768271073,144.96571850171455
1837,2527S,-37.81169320961345,144.96815437038526
1284,4476E,-37.81293227279018,144.95426076235793
4049,C6136,-37.804317160431054,144.95241101290793
4281,C6898,-37.80927077090735,144.95587045729843
7057,4688Ea,-37.80494402980314,144.9591612913402
4406,C7246,-37.80796360659832,144.9520872066812
3602,7337W,-37.80541851681704,144.94924071435915
3509,6663S,-37.80881969006806,144.95850779415798
4311,C6958,-37.809229950896814,144.95601853339537
4069,C6176,-37.80373641156282,144.95251392706675
951,C810,-37.81135346943457,144.96743345892835
3013,5088E,-37.80463759165694,144.95782799435162
4494,3688N,-37.80868832126183,144.96667506755247
4437,C7714,-37.80358756983143,144.95441431149385
5855,C9122,-37.79840475600588,144.96477329313018
4348,C7112,-37.8079897149833,144.95423345692586
4381,C7196,-37.807568064386864,144.9529019571974
2326,2895S,-37.81118873125521,144.96631406952298
4268,C6868,-37.80940834052792,144.9557817779109
2661,10168E,-37.804416546517615,144.94947831042316
881,787W,-37.81160147807964,144.9674231907233
5505,11943W,-37.81525340642786,144.9826094509918
8345,633W,-37.81646851131973,144.9696637908396
5866,C9166,-37.79844867510848,144.96517647689
5271,4503W,-37.81181254780275,144.95349529738968
5024,9459S,-37.83030751183702,144.9657543712225
874,770E,-37.81246042749984,144.96806467179186
4496,3692N,-37.80872620102045,144.9665460954397
886,797W,-37.81133408286653,144.96729994151607
5177,C8006,-37.810444828813935,144.95256857742612
7062,4700Ea,-37.80463110382532,144.95901729620357
2680,10189W,-37.80382682159421,144.94939150990004
2328,2899S,-37.81122660037914,144.9661858851592
5181,C8014,-37.81050062855768,144.95237272746522
8348,783W,-37.81205654670124,144.96763232945378
5851,C9106,-37.7983913980568,144.96464837250426
5237,11528N,-37.81196123966662,144.95124657121818
4382,C7198,-37.80759513257981,144.95284607059398
3476,6540N,-37.80782093646036,144.9612678162011
5241,11507S,-37.81164960593336,144.95276425119542
3629,7578N,-37.80562156829398,144.95449038760398
3957,C5882,-37.80502575552135,144.95379739471906
5253,11531S,-37.811967757887714,144.95163890435862
5351,8883W,-37.824982808080016,144.9610747837695
5244,11513S,-37.8117530468802,144.95239831172455
4197,C6670,-37.80871070565439,144.9585441698922
4354,C7136,-37.8084310108724,144.9527013175193
3858,C5612,-37.80726545039158,144.95490180880097
3860,C5616,-37.80721481684331,144.9549108590483
4013,C6064,-37.80583792831153,144.95214406960355
6063,13048N,-37.82106378486651,144.94346265553844
945,C786,-37.81161963958506,144.96755496945224
3028,5125W,-37.80331620166535,144.95709440292953
3927,C5770,-37.80441928801535,144.95540725409757
5235,11524N,-37.81191442680799,144.95141216468477
5537,12007W,-37.813498645452,144.98290903858867
5863,C9154,-37.798434243639065,144.96504816433952
5842,12571S,-37.81606708418995,144.98155199986667
6060,13042N,-37.82111067346008,144.94365836931635
3017,5096E,-37.80443374608326,144.9577373342755
2647,10121W,-37.80320440920335,144.9479740924209
3568,7096N,-37.80893103506304,144.9531981100168
3510,6664N,-37.80861997525496,144.95851053592747
4054,C6146,-37.8042026441709,144.95243150666175
4067,C6172,-37.80378588076532,144.95250516614124
3834,C5544,-37.80665469383226,144.95407715763554
3805,C5442,-37.80804139113411,144.9547126926679
3035,5136E,-37.80301980439469,144.95708108619985
3688,7648N,-37.80499702751212,144.9570799244915
8337,C6632b,-37.808470225354085,144.95937429833708
3280,5842E,-37.80657529109709,144.95355467497205
4091,C6302,-37.80474565400296,144.95082990373714
3904,C5720,-37.80533675854116,144.95524230909845
3912,C5738,-37.80502967437511,144.95529750928762
3832,C5540,-37.80670269150073,144.954099007013
3984,C5936,-37.80414982555552,144.95395385533615
3252,5804E,-37.8070834098104,144.9534650542374
3911,C5736,-37.80505420261908,144.95529309991852
4355,C7140,-37.80844946288812,144.9526373310938
4205,C6702,-37.8087795417706,144.95830675563434
3696,7660N,-37.80495487459986,144.95670063806824
3903,C5718,-37.805359057027225,144.95523830079958
3257,5810E,-37.80701382917928,144.95347745313472
2747,4576E,-37.80803999840939,144.96604209597555
3500,6614N,-37.80833578580236,144.9594960648111
1542,1912N,-37.81448487130381,144.96971035097545
5240,11505S,-37.81163085341211,144.95283057502752
3027,5123W,-37.803363543058055,144.95711639661
3974,C5916,-37.80445717101084,144.95389918647953
2321,2884N,-37.81086765834064,144.96676222197016
3570,7098N,-37.80895014004577,144.95313144220654
3273,5832E,-37.80669128542039,144.95353421712434
3667,7626N,-37.80497823259952,144.94866939081794
3802,C5430,-37.8081165893984,144.9547471729851
5856,C9146,-37.79842760088242,144.96498739150113
2689,10198E,-37.80357973082905,144.94962510604972
5861,C9126,-37.79840800144704,144.96480353238462
5274,4509W,-37.81166044059066,144.953424408537
3995,C5958,-37.80387723844995,144.95400241254293
5826,12539S,-37.81594173624363,144.98041689467863
2488,C2874,-37.810709013284594,144.9676187371634
2678,10187W,-37.803879688971975,144.94938219754158
3624,7573S,-37.80584440198315,144.9548204611726
5272,4505W,-37.81176184617329,144.9534716677163
5273,4507W,-37.81171114451988,144.9534480392092
4258,C6848,-37.80918963574677,144.95567555300215
5173,11607S,-37.81086311637422,144.95142511877822
4439,C7718,-37.80357997154879,144.95434658469168
4276,C6888,-37.8093052181257,144.95580106205344
4027,C6092,-37.80495669586404,144.95229762380393
4000,C6036,-37.806192927601,144.95208034212433
1472,1777S,-37.81677525216784,144.96602201405722
5864,C9158,-37.79844107478208,144.96510894917088
3844,C5568,-37.80639428984537,144.95395860656504
4370,C7174,-37.80741375196129,144.95321945888054
4036,C6110,-37.80468600562186,144.95234559605683
4433,C7706,-37.80362157835981,144.95471628095635
4387,C7208,-37.80765463998226,144.95272351758337
4020,C6078,-37.80511953669214,144.95226842413223
4386,C7206,-37.8076428838599,144.9527478672994
3383,6209W,-37.80628564281612,144.95097485681578
4246,C6824,-37.80948144669376,144.9556201057953
4046,C6130,-37.80438686504067,144.95239853304048
3918,C5750,-37.80477303060156,144.95534364200836
3975,C5918,-37.80443281842472,144.95390350719538
4435,C7710,-37.80359824282294,144.95451109653197
4061,C6160,-37.8039328081435,144.95247910959128
4042,C6122,-37.80453993952276,144.95237190008652
4063,C6164,-37.80388628644553,144.95248741442433
4429,C7698,-37.80363572036981,144.9548409901965
3285,5852E,-37.80643916628682,144.9535782464586
4374,C7182,-37.80746605177896,144.95311195589082
4062,C6162,-37.8039092021253,144.9524831784812
3959,C5886,-37.80497787496565,144.9538059499031
3848,C5584,-37.80629975513395,144.9539156458021
4016,C6070,-37.805689637861846,144.9521707552837
4358,C7150,-37.80708348865637,144.9538956261695
3569,7097S,-37.809060628854326,144.95327000275765
4032,C6102,-37.80478102145965,144.9523285559688
2639,10111W,-37.80357734637805,144.9479108219798
2708,10341W,-37.80353234388977,144.94388507321685
4378,C7190,-37.807532111012605,144.9529758677407
3999,C5966,-37.80377804476591,144.95402017467023
5178,C8008,-37.81045351708055,144.95253771771743
4366,C7166,-37.80720099557861,144.95365553170808
921,C700,-37.81416846060719,144.9687266792635
2641,10115W,-37.80336311365046,144.94794649930117
3930,C5776,-37.80434280466035,144.95542100312656
2669,10178E,-37.80410451447679,144.94953261336826
3360,6055W,-37.80606678593307,144.95198437373847
3836,C5548,-37.80660767581779,144.95405575694514
4070,C6178,-37.803713326089664,144.95251800751856
4031,C6100,-37.80480420853655,144.95232441419762
4010,C6058,-37.80590733551236,144.952131579965
4029,C6096,-37.80485069571662,144.95231614632763
4393,C7220,-37.80774063077173,144.95254655813204
4071,C6180,-37.80369004589621,144.95252208290106
4059,C6156,-37.803989693655744,144.9524689418696
2633,10103W,-37.803471559047566,144.9479280887954
4019,C6076,-37.80514297321365,144.95226428308345
3544,7064N,-37.80859440745567,144.95436484864248
3403,6252N,-37.80758513511026,144.96637132175528
2649,10124E,-37.80313925576209,144.94821838550098
3370,6185W,-37.80667341985976,144.95115105940047
3396,6235W,-37.80594155061086,144.95081806074066
3401,6243W,-37.80583170375059,144.95076832070202
3541,7060N,-37.808558249149854,144.95449049698723
3397,6237W,-37.80589520730427,144.95079721963123
2654,10157W,-37.80470817873153,144.94923768619498
2677,10186E,-37.80389685139612,144.94956921982626
4427,C7694,-37.80365748714469,144.9550320987078
4131,C6428,-37.80347326534873,144.95105471557133
7064,4704Ea,-37.804516364541406,144.9589644045107
4362,C7158,-37.80713630327168,144.95378654885616
4129,C6420,-37.80351884180942,144.95104654652096
4244,C6820,-37.80953289851465,144.95561158975204
4278,C6892,-37.809285056837695,144.95580487254955
3375,6193W,-37.8065656135546,144.9511022369515
4250,C6832,-37.80934732253807,144.9556472770944
4114,C6380,-37.8040088660976,144.95095945647938
3920,C5754,-37.80469658766741,144.9553573821334
3263,5818E,-37.806921048807496,144.95349392731026
4118,C6396,-37.8037734258926,144.95100108193583
3849,C5588,-37.80627608274409,144.95390490606593
3952,C5872,-37.80514393571363,144.95377631037417
3963,C5894,-37.80483719300592,144.95383114065606
4128,C6418,-37.80354154461598,144.95104250013748
4110,C6372,-37.804101990803616,144.95094279543164
3939,C5794,-37.80401038177662,144.9554807587221
3941,C5798,-37.80395954199116,144.95548989782293
3940,C5796,-37.80398540792126,144.9554852483999
3400,6241W,-37.80585287262254,144.95077786807047
4292,C6920,-37.809436831154784,144.95604387808373
4430,C7700,-37.80363224544294,144.9548103245295
4266,C6864,-37.80942924377933,144.95577779777847
3815,C5474,-37.80735379788764,144.95439403613716
3367,6177W,-37.80411157251581,144.94316750978206
3816,C5478,-37.8073298126271,144.95438333468036
3724,7737S,-37.80325401620138,144.95058834497473
4116,C6390,-37.803819986544745,144.95099277694794
3962,C5892,-37.80486179757756,144.95382674260944
3948,C5864,-37.8052387829283,144.95375936377005
3702,7667S,-37.80406749384197,144.95788992690052
3810,C5456,-37.807471734012296,144.95444771321013
4130,C6424,-37.803496275233954,144.95105059551076
4297,C6930,-37.80937230506347,144.95599230220782
4444,C7734,-37.80317433294745,144.9507256492657
3875,C5646,-37.80676840605765,144.95499064476647
4267,C6866,-37.80943461730371,144.95583958698757
3862,C5620,-37.80714143011748,144.9549240681294
2631,10100E,-37.803795463066834,144.9481016399094
3253,5806E,-37.80706021886858,144.9534691810597
3842,C5564,-37.80644148749506,144.95398008670202
3812,C5462,-37.807424364820506,144.9544261999638
3933,C5782,-37.80418510531321,144.95544935114913
3910,C5734,-37.805078730862704,144.95528869054613
4265,C6862,-37.80945561676933,144.95583569188864
3822,C5500,-37.80718808695781,144.9543188718062
3823,C5502,-37.80716454585276,144.9543081254844
4397,C7228,-37.80783289251717,144.95235641598873
3620,7568N,-37.80565938100267,144.954826317798
8331,C7734B,-37.80316707899577,144.9506609998553
4405,C7244,-37.80795060562168,144.95211398570711
4287,C6910,-37.80920996860398,144.95588179462618
4084,C6282,-37.80502035822408,144.9507813485468
4125,C6412,-37.80361052899204,144.95103010525628
4087,C6290,-37.80495291579882,144.95079328591325
2738,4559W,-37.80867167411489,144.9660838980326
7061,4696Ea,-37.80474307012923,144.9590686673693
3919,C5752,-37.8047467186264,144.9553483714258
2691,10200E,-37.803528781966094,144.94963406770725
2635,10105W,-37.80341705438269,144.9479373179905
3873,C5642,-37.806819323504826,144.95498160861192
4006,C6050,-37.80602702323796,144.9521101242498
3847,C5580,-37.80632339665107,144.95392640003823
4121,C6404,-37.80370335884251,144.95101367765076
5882,12912N,-37.798385444199326,144.96544383522328
4085,C6284,-37.804997748785695,144.95078534515235
3622,7570N,-37.8056518213384,144.95475934922203
3700,7665S,-37.80407451875426,144.9579547673291
3950,C5868,-37.80519125640346,144.9537678721809
8332,C7734C,-37.80316332831725,144.9506278002043
7060,4694Ea,-37.80479172656398,144.95909104701795
5870,C9182,-37.79846529772058,144.96533287717432
3925,C5766,-37.80447012824767,144.95539811485625
4012,C6062,-37.8058611193095,144.95213990621272
4443,C7732,-37.80317773867142,144.95075600524456
3819,C5490,-37.80725899738779,144.9543510344472
4451,C7748,-37.803118931583,144.95022626614318
2665,10173W,-37.80424624833567,144.94931762698118
3882,C5660,-37.806567309722695,144.95502658681517
5886,12905S,-37.79853551627522,144.965142058334
4441,C7728,-37.803184192208334,144.95081336012015
3803,C5434,-37.80809212219789,144.95473598666138
4404,C7242,-37.807937380447,144.95214133755007
3709,7675S,-37.80395643946114,144.95689662105033
3859,C5614,-37.8072410232429,144.9549061747726
2671,10180E,-37.8040527480692,144.94954174409875
8330,C7734A,-37.8031707374671,144.95069360507088
3955,C5878,-37.80507303067749,144.95378898323872
3897,C5706,-37.806067037313525,144.9551160044954
2670,10179W,-37.80409428467373,144.9493444001103
4442,C7730,-37.80318101848323,144.95078523746167
3881,C5658,-37.806592399424886,144.9550221026891
4294,C6924,-37.80941776136631,144.9560472846859
4119,C6400,-37.80375005016145,144.95100527683002
5875,C9202,-37.79848480646727,144.96551685131993
3640,7595S,-37.805352315471154,144.95041134473956
2676,10185W,-37.80393277960911,144.94937283926816
4113,C6378,-37.8040323112338,144.9509553469769
3895,C5702,-37.80611672890922,144.95510711694146
4447,C7740,-37.803139591402825,144.95041041830297
3863,C5622,-37.80711601952778,144.9549286868729
2642,10116E,-37.803361894255374,144.94817847650577
3831,C5536,-37.80672619347971,144.95410969981918
5865,C9162,-37.79844487875489,144.96514275067392
2675,10184E,-37.80394889182276,144.949560046036
4112,C6376,-37.80405566544815,144.9509510218349
4318,C6974,-37.80935195116392,144.95619976326594
3594,7329W,-37.8055645772432,144.94922467217737
5888,12909S,-37.79855408394544,144.96531027324374
8334,C7736B,-37.80315295366602,144.95053163261065
3936,C5788,-37.80411018285281,144.95546281852842
3405,6254N,-37.80760467000953,144.9663048493107
3267,5824E,-37.80678413595104,144.95351785207032
4284,C6904,-37.809225058582896,144.9558161699686
4279,C6894,-37.80929055733951,144.9558667226908
3909,C5732,-37.80512813773253,144.9552798098799
3857,C5610,-37.80729075478993,144.95489727880891
3876,C5648,-37.80674267759487,144.95499524308445
4361,C7156,-37.80712310200124,144.95381396511996
4293,C6922,-37.80941294082535,144.95598468844753
5887,12907S,-37.79854616510456,144.96523813543055
4117,C6392,-37.8037967924817,144.9509968828238
3644,7599S,-37.80533795701216,144.9502833511384
3730,7784N,-37.80243112433208,144.94482481471812
2651,10151W,-37.80487227218458,144.94920785251884
2662,10169W,-37.80435064498897,144.9492992310059
4111,C6374,-37.804078905415935,144.95094698339892
5224,11502N,-37.81154338985314,144.9527237436592
5243,11511S,-37.81173638829861,144.95245718481078
3410,6259S,-37.80772157855816,144.96626523007518
3157,5349W,-37.810148414031445,144.95558171538377
3282,5846E,-37.80652889345573,144.95356284829148
3197,5444E,-37.807953687580905,144.95479673649325
3563,7089S,-37.80898189187612,144.95354385138776
3827,C5510,-37.80706882866416,144.9542646715394
3825,C5506,-37.80711670747934,144.95428638590482
3871,C5638,-37.80689341253498,144.95498678939614
3880,C5656,-37.80661752104408,144.95501761198784
3879,C5654,-37.80664245576149,144.9550131565751
3846,C5576,-37.80634703943952,144.95393714038005
3811,C5458,-37.807448011270026,144.95443689661118
3865,C5626,-37.80706400128357,144.95493798489738
4272,C6880,-37.80934619097715,144.95579335852568
911,C668,-37.814430071402604,144.9688443056996
4195,C6662,-37.80869393034385,144.9586021238215
4299,C6934,-37.80935099071176,144.9559961537129
4194,C6658,-37.80868545936831,144.95863135976057
4326,C6990,-37.80927211640835,144.95621497884622
5879,12906N,-37.79833223440656,144.964953915928
2645,10119W,-37.80325643016957,144.94796492747898
5228,11510N,-37.81169251219845,144.95219601741596
3279,5840E,-37.80659848968227,144.95355058329227
3931,C5778,-37.80423505345836,144.95544037232816
4043,C6124,-37.80451697889771,144.95237596698098
3960,C5888,-37.80495470294587,144.95381007070802
3377,6197W,-37.80650034286104,144.95107275435578
3971,C5910,-37.8045312080333,144.9538860279457
4090,C6300,-37.80476874676958,144.95082582224578
3966,C5900,-37.80470462823361,144.9538548253778
3944,C5856,-37.80533677006978,144.95374189429305
4438,C7716,-37.80358380942906,144.95438074055522
3018,5098E,-37.804412030760886,144.95772746578052
3408,6257S,-37.807708853788455,144.96630832170874
3390,6223W,-37.806091285795176,144.95088646363757
4122,C6406,-37.80368004193126,144.9510178787948
3965,C5898,-37.80472866680152,144.95385053369245
3973,C5914,-37.80448176840822,144.9538948503972
3638,7592N,-37.805235248863546,144.9510389304511
3275,5834E,-37.806668087276925,144.9535383082356
2632,10102E,-37.80374342669734,144.94811070076594
5229,11512N,-37.81171126342535,144.95212969396388
4017,C6072,-37.80518907672143,144.9522558073889
3814,C5470,-37.80737735622807,144.9544048264981
3389,6221W,-37.806112435723136,144.95089614486108
4123,C6408,-37.803657177784935,144.95102191088802
3977,C5922,-37.804322468655904,144.9539231482384
3350,6034E,-37.80638211114966,144.95216474182206
4399,C7232,-37.807859872182426,144.95230085128213
3251,5802E,-37.807106293352206,144.95346088611086
3824,C5504,-37.807140701844034,144.9542973541556
5176,C8004,-37.81043608917297,144.9525996878082
3923,C5762,-37.804624341020585,144.9553703687372
5267,4533W,-37.81069585048778,144.95297471034866
3797,C5418,-37.80823469346832,144.95480119265767
3630,7579S,-37.80582157665668,144.9546180926589
4350,C7116,-37.80804514638703,144.95403959462425
4356,C7142,-37.80846791484835,144.9525733452055
4388,C7210,-37.80768164143269,144.95266786398412
5874,C9198,-37.79848168467851,144.96548768683328
4392,C7218,-37.80772880720932,144.9525707720099
4200,C6682,-37.80873667807961,144.95845516673938
4335,C7008,-37.80924430645762,144.95641336062138
3906,C5726,-37.80520172201874,144.95526658230324
4304,C6944,-37.80931520479838,144.95606623186836
3945,C5858,-37.80531069392037,144.9537465349453
2672,10181W,-37.80404052141371,144.94935384858712
3826,C5508,-37.80709231981772,144.95427534398706
3193,5419W,-37.80823444070779,144.9546771997277
3987,C5942,-37.80407539707152,144.9539671009614
4389,C7212,-37.807693797530085,144.95264287299918
4126,C6414,-37.80358787018449,144.95103430187015
4263,C6858,-37.80947581306851,144.95583196711485
3817,C5482,-37.80730646410212,144.9543725122746
3675,7634N,-37.80496415539301,144.94854345868964
3404,6253S,-37.80768038391391,144.96640504611318
3635,7586N,-37.80558417130324,144.95415795040003
4450,C7746,-37.80312242317344,144.9502573801377
3943,C5854,-37.80536284258624,144.95373722072688
4332,C7002,-37.80930996293084,144.95640267925893
3878,C5652,-37.80666765913082,144.95500864718963
910,C666,-37.81445232772084,144.96885430889915
2648,10122E,-37.803191517115465,144.94820900121596
3956,C5880,-37.805049362625496,144.9537931885639
3799,C5422,-37.8081880452568,144.95477990129928
2685,10194E,-37.80368581491156,144.94960640827674
943,C768,-37.813204770295954,144.96828258220722
3508,6661S,-37.808800623522416,144.95857337326385
3673,7632N,-37.8049688034327,144.94858505740615
5266,4531W,-37.81074527389115,144.95299777390767
3543,7063S,-37.8087307953435,144.95441713063076
4317,C6972,-37.809356342797855,144.95626247620703
4495,3690N,-37.80870708888169,144.96661078530911
2749,4580E,-37.80793927082333,144.96599596432765
3678,7638N,-37.804957821738654,144.9484872417794
3636,7588N,-37.80557615295422,144.95408666598183
3680,7640N,-37.80495465965016,144.94845913747562
3156,5347W,-37.81020430023168,144.95560731751647
3669,7628N,-37.80497509749722,144.94864127967384
4307,C6950,-37.809270411989615,144.95601108049476
3665,7624N,-37.804981341212326,144.9486975025199
912,C670,-37.81440744587311,144.96883413715778
3676,7636N,-37.80496100182541,144.94851534910413
958,C830,-37.81116388797592,144.9673469528956
8890,C2876,-37.810717460357736,144.96758983216253
7059,4692Ea,-37.80484250934886,144.9591144008784
2323,2888N,-37.810907523740994,144.9666268212244
3829,C5528,-37.80677055046829,144.95412992036552
4083,C6280,-37.80504309612259,144.9507772992846
948,C798,-37.81142548592456,144.96746628857727
863,683W,-37.81410516230751,144.9685714372265
955,C824,-37.81123421045719,144.96737901042525
2327,2897S,-37.811207387820446,144.9662508405088
3402,6251S,-37.807670399778175,144.9664388087702
883,791W,-37.81149443594989,144.96737383811362
3567,7095S,-37.80904047159493,144.95334011301645
3559,7085S,-37.80894274538265,144.9536800040944
954,C822,-37.8112575098866,144.96738963162676
3416,6265S,-37.80775320631275,144.96615764256336
3553,7078N,-37.80873768608281,144.9538699985423
3807,C5450,-37.80754350767742,144.95448039110647
3555,7081S,-37.808902940538886,144.95381844311694
888,816E,-37.811246410797146,144.9675098136646
3726,7741S,-37.80323523134001,144.9504105756235
3899,C5710,-37.805448250518246,144.95522226760184
2322,2886N,-37.8108887374072,144.96669066831026
873,769W,-37.81236878042407,144.96777381541787
2325,2893S,-37.8111698947865,144.96637794247437
2130,3705S,-37.80915108992147,144.9655783623318
950,C806,-37.81137803962183,144.96744465926923
2324,2890N,-37.81093248766649,144.96654227147445
4005,C6048,-37.80605009204831,144.95210596139026
1538,1903S,-37.8142409264922,144.9710888210162
3387,6217W,-37.80617781003179,144.95092591905063
8344,631W,-37.81653393890703,144.96969394246375
2753,4592E,-37.80740153209552,144.96591541546846
1672,2195S,-37.81459201387816,144.96586862109748
4274,C6884,-37.8093259183127,144.95579728354494
4086,C6286,-37.80497529927409,144.95078932967044
3565,7091S,-37.80900153817465,144.9534755228143
3801,C5426,-37.80814069305637,144.95475819604104
3250,5795W,-37.803907217110535,144.95538386037444
4101,C6340,-37.80431152161183,144.95090581468867
1540,1908N,-37.81444536409637,144.96984329198955
3000,5050E,-37.80528745757218,144.9581284479058
946,C790,-37.81157057108945,144.96753234404272
3926,C5768,-37.80444470791144,144.95540268447868
3894,C5700,-37.8061403466223,144.95510289667212
3372,6189W,-37.80663100342997,144.95113184139066
3386,6215W,-37.80619898611389,144.95093556067548
3663,7622N,-37.804984510900766,144.9487256136694
3708,7674N,-37.80377976509666,144.9569850663628
3806,C5448,-37.80756750837079,144.9544912071891
3698,7663S,-37.804081524564765,144.95801944615067
869,738E,-37.81340305141516,144.96849961317562
4202,C6690,-37.80875387217788,144.9583956929061
3554,7079S,-37.8088832825562,144.95388681329126
3706,7672N,-37.80378709775066,144.957052297915
3661,7620N,-37.80498763656492,144.94875372356168
3012,5086E,-37.804660182853496,144.95783832325395
3710,7676N,-37.80377230962868,144.95691685901107
3866,C5628,-37.80703836985889,144.95494256989207
3006,5066E,-37.80506700905272,144.95802706944522
3953,C5874,-37.80512030839985,144.95378052840346
1539,1906N,-37.8144263954724,144.96990710114474
3374,6191W,-37.80658679914876,144.9511118550584
2684,10193W,-37.80372097247936,144.94941015473876
4015,C6068,-37.80571127328676,144.95216680590244
866,694E,-37.814039708455965,144.96879153410495
3720,7723S,-37.80352181053711,144.9529787612068
4191,C6652,-37.80856743802731,144.95903826457047
3572,7101S,-37.80909926288987,144.95313558997623
3376,6195W,-37.80654441068764,144.9510926353886
3707,7673S,-37.80396439252925,144.9569678014635
3011,5084E,-37.80468237388431,144.95784863450982
5230,11514N,-37.81172820317063,144.95206978744298
5259,4517W,-37.81114875079743,144.95318599123723
3515,6672N,-37.80865880458556,144.95837673606894
4201,C6686,-37.808745386937495,144.95842532855065
3192,5417W,-37.80828103109838,144.95469843560392
4206,C6706,-37.80878804945635,144.9582774255727
4204,C6698,-37.8087707248351,144.95833716308184
3557,7083S,-37.80892288185282,144.9537490876604
4199,C6678,-37.80872796786283,144.95848500888263
